Time,PosX,PosY,PosZ,Altitude,VelX,VelY,VelZ,AccX,AccY,AccZ,AccGX,AccGY,AccGZ,Roll,Pitch,Yaw,GyroX,GyroY,GyroZ,AngularAccX,AngularAccY,AngularAccZ,YTVC,ZTVC,PitchSetpoint,YawSetpoint,Apogee
2.16,-3.42275,3.43582,-15.92572,15.92572,-3.14014,3.15213,-14.61075,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,15.93
2.17,-3.45429,3.46749,-16.0725,16.0725,-3.15461,3.16666,-14.67808,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,16.07
2.18,-3.48598,3.4993,-16.21995,16.21995,-3.16908,3.18118,-14.74541,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,16.22
2.19,-3.51782,3.53126,-16.36808,16.36808,-3.18355,3.19571,-14.81274,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,16.37
2.2,-3.5498,3.56336,-16.51688,16.51688,-3.19802,3.21023,-14.88007,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,16.52
2.21,-3.58192,3.59561,-16.66636,16.66636,-3.21249,3.22476,-14.9474,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,16.67
2.22,-3.61419,3.628,-16.8165,16.8165,-3.22696,3.23929,-15.01473,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,16.82
2.23,-3.64661,3.66054,-16.96732,16.96732,-3.24143,3.25381,-15.08207,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,16.97
2.24,-3.67917,3.69322,-17.11882,17.11882,-3.2559,3.26834,-15.1494,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,17.12
2.25,-3.71187,3.72605,-17.27098,17.27098,-3.27037,3.28286,-15.21673,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,17.27
2.26,-3.74472,3.75902,-17.42383,17.42383,-3.28484,3.29739,-15.28406,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,17.42
2.27,-3.77771,3.79214,-17.57734,17.57734,-3.29931,3.31192,-15.35139,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,17.58
2.28,-3.81085,3.82541,-17.73153,17.73153,-3.31378,3.32644,-15.41872,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,17.73
2.29,-3.84413,3.85882,-17.88639,17.88639,-3.32825,3.34097,-15.48605,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,17.89
2.3,-3.87756,3.89237,-18.04192,18.04192,-3.34272,3.35549,-15.55338,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,18.04
2.31,-3.91113,3.92607,-18.19813,18.19813,-3.3572,3.37002,-15.62071,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,18.2
2.32,-3.94485,3.95992,-18.35501,18.35501,-3.37167,3.38455,-15.68804,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,18.36
2.33,-3.97871,3.99391,-18.51256,18.51256,-3.38614,3.39907,-15.75537,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,18.51
2.34,-4.01272,4.02804,-18.67079,18.67079,-3.40061,3.4136,-15.8227,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,18.67
2.35,-4.04687,4.06233,-18.82969,18.82969,-3.41508,3.42812,-15.89003,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,18.83
2.36,-4.08116,4.09675,-18.98926,18.98926,-3.42955,3.44265,-15.95736,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,18.99
2.37,-4.1156,4.13132,-19.14951,19.14951,-3.44402,3.45717,-16.02469,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,19.15
2.38,-4.15019,4.16604,-19.31043,19.31043,-3.45849,3.4717,-16.09202,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,19.31
2.39,-4.18492,4.2009,-19.47202,19.47202,-3.47296,3.48623,-16.15936,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,19.47
2.4,-4.21979,4.23591,-19.63429,19.63429,-3.48743,3.50075,-16.22669,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,19.63
2.41,-4.25481,4.27106,-19.79723,19.79723,-3.5019,3.51528,-16.29402,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,19.8
2.42,-4.28997,4.30636,-19.96084,19.96084,-3.51637,3.5298,-16.36135,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,19.96
2.43,-4.32528,4.3418,-20.12513,20.12513,-3.53084,3.54433,-16.42868,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,20.13
2.44,-4.36074,4.37739,-20.29009,20.29009,-3.54531,3.55886,-16.49601,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,20.29
2.45,-4.39633,4.41313,-20.45572,20.45572,-3.55978,3.57338,-16.56334,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,20.46
2.46,-4.43208,4.44901,-20.62203,20.62203,-3.57426,3.58791,-16.63067,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,20.62
2.47,-4.46796,4.48503,-20.78901,20.78901,-3.58873,3.60243,-16.698,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,20.79
2.48,-4.504,4.5212,-20.95666,20.95666,-3.6032,3.61696,-16.76533,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,20.96
2.49,-4.54017,4.55752,-21.12499,21.12499,-3.61767,3.63149,-16.83266,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,21.12
2.5,-4.57649,4.59398,-21.29399,21.29399,-3.63214,3.64601,-16.89999,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,21.29
2.51,-4.61296,4.63058,-21.46366,21.46366,-3.64661,3.66054,-16.96732,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,21.46
2.52,-4.64957,4.66733,-21.63401,21.63401,-3.66108,3.67506,-17.03465,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,21.63
2.53,-4.68633,4.70423,-21.80503,21.80503,-3.67555,3.68959,-17.10198,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,21.81
2.54,-4.72323,4.74127,-21.97672,21.97672,-3.69002,3.70412,-17.16932,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,21.98
2.55,-4.76027,4.77845,-22.14909,22.14909,-3.70449,3.71864,-17.23665,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,22.15
2.56,-4.79746,4.81579,-22.32213,22.32213,-3.71896,3.73317,-17.30398,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,22.32
2.57,-4.8348,4.85326,-22.49584,22.49584,-3.73343,3.74769,-17.37131,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,22.5
2.58,-4.87227,4.89089,-22.67023,22.67023,-3.7479,3.76222,-17.43864,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,22.67
2.59,-4.9099,4.92865,-22.84529,22.84529,-3.76237,3.77675,-17.50597,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,22.85
2.6,-4.94767,4.96657,-23.02102,23.02102,-3.77684,3.79127,-17.5733,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,23.02
2.61,-4.98558,5.00462,-23.19743,23.19743,-3.79132,3.8058,-17.64063,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,23.2
2.62,-5.02364,5.04283,-23.37451,23.37451,-3.80579,3.82032,-17.70796,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,23.37
2.63,-5.06184,5.08118,-23.55226,23.55226,-3.82026,3.83485,-17.77529,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,23.55
2.64,-5.10019,5.11967,-23.73069,23.73069,-3.83473,3.84938,-17.84262,0.0,0.0,-16.66667,-1.44707,1.45259,-6.73306,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,23.73
